team,scenario,saturday_date,obs_cases_med,obs_cases_low,obs_cases_hi,true_inf_med,true_inf_low,true_inf_hi,population_size,vacc_med,vacc_low,vacc_hi
IDM,0,2025-06-14,3220.5,0,5628,16304,0,28144,10911656,0,0,0
IDM,0,2025-06-21,3264,0,6380,16448.5,0,31722,10911656,0,0,0
IDM,0,2025-06-28,3503.5,0,7218,17597.5,0,36053,10911656,0,0,0
IDM,0,2025-07-05,3598,0,7916,17795,0,39520,10911656,0,0,0
IDM,0,2025-07-12,3515,0,8332,17823.5,0,41127,10911656,0,0,0
IDM,0,2025-07-19,3835.5,0,8658,19039.5,0,42905,10911656,0,0,0
IDM,0,2025-07-26,3978,0,8350,19780,0,41886,10911656,0,0,0
IDM,0,2025-08-02,4238.5,0,9065,21127.5,0,45294,10911656,0,0,0
IDM,0,2025-08-09,4312.5,0,9315,22033.5,0,46946,10911656,0,0,0
IDM,0,2025-08-16,4771,0,10452,24080.5,0,51660,10911656,0,0,0
IDM,0,2025-08-23,4859,0,10099,24452.5,0,50619,10911656,0,0,0
IDM,0,2025-08-30,5174,0,11008,25454.5,0,54618,10911656,0,0,0
IDM,0,2025-09-06,5508,0,11185,27599.5,0,56012,10911656,0,0,0
IDM,0,2025-09-13,6001.5,0,12918,30225,0,64436,10911656,0,0,0
IDM,0,2025-09-20,6275,0,12962,31574.5,0,63764,10911656,0,0,0
IDM,0,2025-09-27,5941,0,12670,29679,0,63179,10911656,0,0,0
IDM,0,2025-10-04,6216.5,0,11779,30813.5,0,58358,10911656,0,0,0
IDM,0,2025-10-11,6115.5,0,12507,30491,0,62696,10911656,0,0,0
IDM,0,2025-10-18,6613,0,13182,32702.5,0,65319,10911656,0,0,0
IDM,0,2025-10-25,6325.5,0,10669,31880.5,0,53331,10911656,0,0,0
IDM,0,2025-11-01,5742,0,9625,28534,0,48289,10911656,0,0,0
IDM,0,2025-11-08,5427.5,0,8529,27400,0,42601,10911656,0,0,0
IDM,0,2025-11-15,5394,0,8436,26623.5,0,42254,10911656,0,0,0
IDM,0,2025-11-22,5205.5,0,9470,25906.5,0,47051,10911656,0,0,0
IDM,0,2025-11-29,4471,0,8258,22766.5,0,41041,10911656,0,0,0
IDM,0,2025-12-06,4415.5,0,6803,22341.5,0,33514,10911656,0,0,0
IDM,0,2025-12-13,3962.5,0,5956,19810.5,0,30059,10911656,0,0,0
IDM,0,2025-12-20,3547,0,5992,17580,0,30199,10911656,0,0,0
IDM,0,2025-12-27,3199,0,5351,16051,0,26897,10911656,0,0,0
IDM,0,2026-01-03,3020,0,4563,15063,0,22687,10911656,0,0,0
IDM,0,2026-01-10,2837,0,4354,14172.5,0,21626,10911656,0,0,0
IDM,0,2026-01-17,2621,0,5050,13333,0,25004,10911656,0,0,0
IDM,0,2026-01-24,2551.5,0,4953,12720.5,0,25058,10911656,0,0,0
IDM,0,2026-01-31,2473.5,0,4658,12200,0,23789,10911656,0,0,0
IDM,0,2026-02-07,2378.5,0,4337,11990.5,0,21255,10911656,0,0,0
IDM,0,2026-02-14,2366,0,3756,11740,0,18543,10911656,0,0,0
IDM,0,2026-02-21,2286.5,0,3346,11438.5,0,16605,10911656,0,0,0
IDM,0,2026-02-28,2268.5,0,3108,11118.5,0,15839,10911656,0,0,0
IDM,0,2026-03-07,2205.5,0,3095,11107.5,0,15482,10911656,0,0,0
IDM,0,2026-03-14,2181,0,3065,10951.5,0,15390,10911656,0,0,0
IDM,0,2026-03-21,2120,0,2931,10599.5,0,14651,10911656,0,0,0
IDM,0,2026-03-28,2159,0,2865,10584,0,14508,10911656,0,0,0
IDM,0,2026-04-04,2108,0,2845,10720.5,0,14008,10911656,0,0,0
IDM,0,2026-04-11,2171.5,0,2839,10815.5,0,14251,10911656,0,0,0
IDM,0,2026-04-18,2181.5,0,2979,10954.5,0,15291,10911656,0,0,0
IDM,0,2026-04-25,2188.5,0,3153,10994.5,0,16355,10911656,0,0,0
IDM,0,2026-05-02,2175.5,0,3786,10962,0,19195,10911656,0,0,0
IDM,0,2026-05-09,2157.5,0,4598,10732,0,22981,10911656,0,0,0
IDM,0,2026-05-16,2158.5,0,5500,10797,0,27747,10911656,0,0,0
IDM,0,2026-05-23,2241,0,5826,11187,0,29379,10911656,0,0,0
IDM,0,2026-05-30,2412.5,0,6298,11956.5,0,31821,10911656,0,0,0
IDM,0,2026-06-06,2523,0,7415,12769,0,37010,10911656,0,0,0
IDM,0,2026-06-13,2577.5,0,7437,13075.5,0,36796,10911656,0,0,0
IDM,0,2026-06-20,2712,0,6836,13405,0,34253,10911656,0,0,0
IDM,0,2026-06-27,2899.5,0,6929,14455,0,34852,10911656,0,0,0
IDM,0,2026-07-04,2957,0,7439,14960.5,0,36503,10911656,0,0,0
IDM,0,2026-07-11,2915.5,0,7221,14712,0,36135,10911656,0,0,0
IDM,0,2026-07-18,3108.5,0,7003,15661,0,35143,10911656,0,0,0
IDM,0,2026-07-25,3277.5,0,8504,16532,0,42061,10911656,0,0,0
IDM,0,2026-08-01,3336,0,7956,16769,0,39277,10911656,0,0,0
IDM,0,2026-08-08,3480.5,0,7367,17328,0,36736,10911656,0,0,0
IDM,0,2026-08-15,3707,0,7798,18298,0,38857,10911656,0,0,0
IDM,0,2026-08-22,3860,0,8710,19295.5,0,43120,10911656,0,0,0
IDM,0,2026-08-29,4029,0,8063,20117,0,40513,10911656,0,0,0
IDM,0,2026-09-05,4262.5,0,8089,21375.5,0,40157,10911656,0,0,0
IDM,0,2026-09-12,4339.5,0,8188,21894,0,40744,10911656,0,0,0
IDM,0,2026-09-19,4487.5,0,8656,22554,0,42937,10911656,0,0,0
IDM,0,2026-09-26,4809,0,7501,23934.5,0,37356,10911656,0,0,0
IDM,0,2026-10-03,5164,0,8129,25770.5,0,40504,10911656,0,0,0
IDM,0,2026-10-10,5241.5,0,8634,26006.5,0,43155,10911656,0,0,0
IDM,0,2026-10-17,5232,0,8689,26146,0,43545,10911656,0,0,0
IDM,0,2026-10-24,5144,0,10177,25643,0,50787,10911656,0,0,0
IDM,0,2026-10-31,4992,0,9025,25030.5,0,44968,10911656,0,0,0
IDM,0,2026-11-07,4825.5,0,7792,23972,0,39128,10911656,0,0,0
IDM,0,2026-11-14,4709.5,0,7017,23523.5,0,34431,10911656,0,0,0
IDM,0,2026-11-21,4195.5,0,5826,21068.5,0,28966,10911656,0,0,0
IDM,0,2026-11-28,3879.5,0,5507,19439.5,0,27729,10911656,0,0,0
IDM,0,2026-12-05,3619.5,0,5423,18065,0,27107,10911656,0,0,0
IDM,0,2026-12-12,3260.5,0,5022,16628.5,0,25609,10911656,0,0,0
IDM,0,2026-12-19,3088,0,5037,15350.5,0,24967,10911656,0,0,0
IDM,0,2026-12-26,2925.5,0,4638,14507,0,22947,10911656,0,0,0
IDM,0,2027-01-02,2754,0,3948,13977.5,0,19777,10911656,0,0,0
IDM,0,2027-01-09,2623.5,0,3635,13175.5,0,18057,10911656,0,0,0
IDM,0,2027-01-16,2586,0,4082,12696,0,20450,10911656,0,0,0
IDM,0,2027-01-23,2525,0,4095,12553,0,20213,10911656,0,0,0
IDM,0,2027-01-30,2405,0,3706,12083,0,19045,10911656,0,0,0
IDM,0,2027-02-06,2355,0,3492,11772,0,17312,10911656,0,0,0
IDM,0,2027-02-13,2286.5,0,3095,11482,0,15544,10911656,0,0,0
IDM,0,2027-02-20,2250.5,0,2921,11040,0,14407,10911656,0,0,0
IDM,0,2027-02-27,2197,0,2857,10998.5,0,14000,10911656,0,0,0
IDM,0,2027-03-06,2207,0,2853,10906.5,0,14173,10911656,0,0,0
IDM,0,2027-03-13,2113,0,2969,10666,0,14824,10911656,0,0,0
IDM,0,2027-03-20,2118.5,0,2783,10451,0,13812,10911656,0,0,0
IDM,0,2027-03-27,2110,0,2810,10575.5,0,14241,10911656,0,0,0
IDM,0,2027-04-03,2162.5,0,2741,10721.5,0,13863,10911656,0,0,0
IDM,0,2027-04-10,2151,0,2790,10699.5,0,13404,10911656,0,0,0
IDM,0,2027-04-17,2149,0,2709,10704,0,13689,10911656,0,0,0
IDM,0,2027-04-24,2172,0,2755,10764.5,0,13694,10911656,0,0,0
IDM,0,2027-05-01,2193.5,0,3114,10857.5,0,15848,10911656,0,0,0
IDM,0,2027-05-08,2184.5,0,3304,11064,0,16387,10911656,0,0,0
IDM,0,2027-05-15,2230,0,3924,10977,0,19623,10911656,0,0,0
IDM,0,2027-05-22,2192,0,4143,11053,0,20407,10911656,0,0,0
IDM,0,2027-05-29,2318.5,0,4414,11422.5,0,22238,10911656,0,0,0
IDM,0,2027-06-05,2486,0,5042,12624.5,0,25396,10911656,0,0,0
IDM,0,2027-06-12,2678.5,0,5119,13372,0,25971,10911656,0,0,0
IDM,0,2027-06-19,2727.5,0,5034,13464.5,0,25131,10911656,0,0,0
IDM,0,2027-06-26,3112,0,5537,15327,0,27630,10911656,0,0,0
IDM,0,2027-07-03,3238,0,6007,16370.5,0,29999,10911656,0,0,0
IDM,0,2027-07-10,3434,0,5977,17218,0,29370,10911656,0,0,0
IDM,0,2027-07-17,3455.5,0,5809,17558,0,28977,10911656,0,0,0
IDM,0,2027-07-24,3873.5,0,8187,19321,0,40515,10911656,0,0,0
IDM,0,2027-07-31,3892.5,0,8221,19339.5,0,40740,10911656,0,0,0
IDM,0,2027-08-07,4104.5,0,7656,20568.5,0,38670,10911656,0,0,0
IDM,0,2027-08-14,4358,0,8149,21566,0,41081,10911656,0,0,0
IDM,0,2027-08-21,4627.5,0,9432,23141,0,48059,10911656,0,0,0
IDM,0,2027-08-28,4710.5,0,9339,23631,0,46228,10911656,0,0,0
IDM,0,2027-09-04,5112,0,9254,25300.5,0,46861,10911656,0,0,0
IDM,0,2027-09-11,5036,0,9619,25632.5,0,47454,10911656,0,0,0
IDM,0,2027-09-18,5384.5,0,10169,26660.5,0,50735,10911656,0,0,0
IDM,0,2027-09-25,5634.5,0,10246,28003,0,51436,10911656,0,0,0
IDM,0,2027-10-02,5935,0,10479,29799.5,0,51869,10911656,0,0,0
IDM,0,2027-10-09,6608.5,0,9621,32817,0,48556,10911656,0,0,0
IDM,0,2027-10-16,6510.5,0,9784,32575,0,48707,10911656,0,0,0
IDM,0,2027-10-23,6773.5,0,9767,33503,0,48888,10911656,0,0,0
IDM,0,2027-10-30,6333.5,0,9273,31768.5,0,45632,10911656,0,0,0
IDM,0,2027-11-06,5672.5,0,8166,28314,0,41525,10911656,0,0,0
IDM,0,2027-11-13,5432,0,7588,27200,0,37514,10911656,0,0,0
IDM,0,2027-11-20,4859,0,9630,24428,0,48277,10911656,0,0,0
IDM,0,2027-11-27,4357,0,9247,21795,0,46346,10911656,0,0,0
IDM,0,2027-12-04,3813.5,0,7426,19354.5,0,37231,10911656,0,0,0
IDM,0,2027-12-11,3456.5,0,6121,17332.5,0,30229,10911656,0,0,0
IDM,0,2027-12-18,3222,0,5678,16116.5,0,28822,10911656,0,0,0
IDM,0,2027-12-25,2977,0,5342,14921.5,0,26807,10911656,0,0,0
IDM,0,2028-01-01,2910.5,0,4369,14393,0,22313,10911656,0,0,0
IDM,0,2028-01-08,2748.5,0,3910,13683,0,19337,10911656,0,0,0
IDM,0,2028-01-15,2603,0,3514,13064,0,17401,10911656,0,0,0
IDM,0,2028-01-22,2542,0,3471,12662,0,17437,10911656,0,0,0
IDM,0,2028-01-29,2471.5,0,3518,12463,0,17145,10911656,0,0,0
IDM,0,2028-02-05,2413,0,3416,12005,0,16938,10911656,0,0,0
IDM,0,2028-02-12,2280,0,2983,11666.5,0,15461,10911656,0,0,0
IDM,0,2028-02-19,2272,0,2795,11513.5,0,14061,10911656,0,0,0
IDM,0,2028-02-26,2233,0,2633,11176,0,13241,10911656,0,0,0
IDM,0,2028-03-04,2203.5,0,2722,11015,0,13281,10911656,0,0,0
IDM,0,2028-03-11,2169.5,0,2606,10823,0,12826,10911656,0,0,0
IDM,0,2028-03-18,2121,0,2623,10612,0,12881,10911656,0,0,0
IDM,0,2028-03-25,2132,0,2667,10615.5,0,13299,10911656,0,0,0
IDM,0,2028-04-01,2104.5,0,2629,10658,0,13386,10911656,0,0,0
IDM,0,2028-04-08,2139,0,2762,10795,0,13497,10911656,0,0,0
IDM,0,2028-04-15,2139,0,2692,10898,0,13475,10911656,0,0,0
IDM,0,2028-04-22,2165,0,2822,10836,0,13849,10911656,0,0,0
IDM,0,2028-04-29,2319,0,3041,11542,0,14683,10911656,0,0,0
IDM,0,2028-05-06,2477,0,3631,12110,0,18059,10911656,0,0,0
IDM,0,2028-05-13,2519.5,0,4465,12450,0,22677,10911656,0,0,0
IDM,0,2028-05-20,2577.5,0,4856,12906.5,0,23723,10911656,0,0,0
IDM,0,2028-05-27,2718,0,5139,13676.5,0,25161,10911656,0,0,0
IDM,0,2028-06-03,2850.5,0,6106,14395,0,30572,10911656,0,0,0
IDM,0,2028-06-10,2970,0,6710,14855.5,0,33047,10911656,0,0,0
IDM,0,2028-06-17,3107.5,0,6176,15437,0,30285,10911656,0,0,0
IDM,0,2028-06-24,3165,0,5883,15706,0,28779,10911656,0,0,0
IDM,0,2028-07-01,3326,0,6521,16536,0,31898,10911656,0,0,0
IDM,0,2028-07-08,3417.5,0,6975,17114.5,0,34970,10911656,0,0,0
IDM,0,2028-07-15,3442,0,7822,16898.5,0,39178,10911656,0,0,0
IDM,0,2028-07-22,3770,0,9018,18588.5,0,45345,10911656,0,0,0
IDM,0,2028-07-29,3805.5,0,9918,19167.5,0,49940,10911656,0,0,0
IDM,0,2028-08-05,4060.5,0,8882,19947.5,0,44136,10911656,0,0,0
IDM,0,2028-08-12,4029,0,8251,20430,0,41871,10911656,0,0,0
IDM,0,2028-08-19,4275.5,0,9342,21597,0,46860,10911656,0,0,0
IDM,0,2028-08-26,4468.5,0,9054,22206,0,45187,10911656,0,0,0
IDM,0,2028-09-02,4937,0,8894,24573,0,43930,10911656,0,0,0
IDM,0,2028-09-09,5044,0,9099,25197.5,0,45927,10911656,0,0,0
IDM,0,2028-09-16,5407,0,10996,27454,0,53865,10911656,0,0,0
IDM,0,2028-09-23,5532.5,0,10523,27774,0,52722,10911656,0,0,0
IDM,0,2028-09-30,5667,0,10786,28434.5,0,52878,10911656,0,0,0
IDM,0,2028-10-07,5940,0,9846,29557.5,0,49304,10911656,0,0,0
IDM,0,2028-10-14,6079,0,11369,30622,0,56567,10911656,0,0,0
IDM,0,2028-10-21,5913.5,0,10619,29350,0,53218,10911656,0,0,0
IDM,0,2028-10-28,5985,0,10091,29559,0,50118,10911656,0,0,0
IDM,0,2028-11-04,5478,0,9599,27373,0,48230,10911656,0,0,0
IDM,0,2028-11-11,4993.5,0,8000,25149,0,40847,10911656,0,0,0
IDM,0,2028-11-18,5000,0,8274,24755.5,0,41170,10911656,0,0,0
IDM,0,2028-11-25,4553,0,9039,22695.5,0,45018,10911656,0,0,0
IDM,0,2028-12-02,4339,0,7342,22089,0,36833,10911656,0,0,0
IDM,0,2028-12-09,3831.5,0,6827,19539,0,33894,10911656,0,0,0
IDM,0,2028-12-16,3688,0,6001,18439,0,30395,10911656,0,0,0
IDM,0,2028-12-23,3433.5,0,5900,17180,0,29336,10911656,0,0,0
IDM,0,2028-12-30,3153,0,4975,15543.5,0,25048,10911656,0,0,0
IDM,0,2029-01-06,2862.5,0,4336,14413.5,0,21890,10911656,0,0,0
IDM,0,2029-01-13,2772,0,5314,13968.5,0,26643,10911656,0,0,0
IDM,0,2029-01-20,2674,0,5315,13332.5,0,26713,10911656,0,0,0
IDM,0,2029-01-27,2587.5,0,5356,13265.5,0,26333,10911656,0,0,0
IDM,0,2029-02-03,2517.5,0,4931,12606,0,24253,10911656,0,0,0
IDM,0,2029-02-10,2425,0,4145,12211,0,20704,10911656,0,0,0
IDM,0,2029-02-17,2351,0,3668,11935,0,18327,10911656,0,0,0
IDM,0,2029-02-24,2277.5,0,3240,11618,0,15991,10911656,0,0,0
IDM,0,2029-03-03,2257,0,3053,11347,0,15476,10911656,0,0,0
IDM,0,2029-03-10,2245.5,0,2925,11261,0,14687,10911656,0,0,0
IDM,0,2029-03-17,2208,0,2889,11028,0,14221,10911656,0,0,0
IDM,0,2029-03-24,2224.5,0,2855,11177,0,13959,10911656,0,0,0
IDM,0,2029-03-31,2260.5,0,2789,11322,0,13892,10911656,0,0,0
IDM,0,2029-04-07,2251.5,0,2737,11248,0,13511,10911656,0,0,0
IDM,0,2029-04-14,2199,0,2794,11083,0,13367,10911656,0,0,0
IDM,0,2029-04-21,2225,0,2785,11164,0,13743,10911656,0,0,0
IDM,0,2029-04-28,2237,0,2943,11301,0,14685,10911656,0,0,0
IDM,0,2029-05-05,2317.5,0,3224,11529.5,0,15990,10911656,0,0,0
IDM,0,2029-05-12,2421,0,3695,12022,0,18534,10911656,0,0,0
IDM,0,2029-05-19,2415.5,0,4144,12315.5,0,20026,10911656,0,0,0
IDM,0,2029-05-26,2593,0,4020,13123,0,20461,10911656,0,0,0
IDM,0,2029-06-02,2586.5,0,4393,12964,0,22136,10911656,0,0,0
IDM,0,2029-06-09,2748.5,0,4651,14028,0,23248,10911656,0,0,0
IDM,0,2029-06-16,2835,0,4496,14298,0,22469,10911656,0,0,0
IDM,0,2029-06-23,3061,0,4741,15312,0,23220,10911656,0,0,0
IDM,0,2029-06-30,3255,0,4944,16264.5,0,24686,10911656,0,0,0
IDM,0,2029-07-07,3328,0,5130,16718,0,25346,10911656,0,0,0
IDM,0,2029-07-14,3291,0,5001,16449.5,0,25205,10911656,0,0,0
IDM,0,2029-07-21,3723.5,0,5509,18335.5,0,27259,10911656,0,0,0
IDM,0,2029-07-28,3690,0,5796,18308,0,28815,10911656,0,0,0
IDM,0,2029-08-04,3569,0,6095,17578.5,0,31302,10911656,0,0,0
IDM,0,2029-08-11,3651,0,6283,18355,0,31403,10911656,0,0,0
IDM,0,2029-08-18,4069.5,0,6712,20221.5,0,33864,10911656,0,0,0
IDM,0,2029-08-25,4158,0,7489,20821.5,0,37330,10911656,0,0,0
IDM,0,2029-09-01,4405,0,7830,21989,0,39598,10911656,0,0,0
IDM,0,2029-09-08,4657,0,8361,23476,0,42070,10911656,0,0,0
IDM,0,2029-09-15,4685.5,0,8096,23494.5,0,40472,10911656,0,0,0
IDM,0,2029-09-22,5168,0,9091,26055,0,44805,10911656,0,0,0
IDM,0,2029-09-29,5488,0,9648,27518.5,0,48361,10911656,0,0,0
IDM,0,2029-10-06,5803.5,0,10024,28918,0,50490,10911656,0,0,0
IDM,0,2029-10-13,5740.5,0,11732,28935,0,57966,10911656,0,0,0
IDM,0,2029-10-20,5844,0,11396,29318,0,57042,10911656,0,0,0
IDM,0,2029-10-27,5604.5,0,9156,27908,0,46091,10911656,0,0,0
IDM,0,2029-11-03,5437,0,8751,27066.5,0,43980,10911656,0,0,0
IDM,0,2029-11-10,4857,0,7644,24727.5,0,37841,10911656,0,0,0
IDM,0,2029-11-17,4924.5,0,7246,24414,0,36524,10911656,0,0,0
IDM,0,2029-11-24,4635,0,7234,23144,0,36131,10911656,0,0,0
IDM,0,2029-12-01,4153,0,6238,20958,0,30971,10911656,0,0,0
IDM,0,2029-12-08,3777,0,6228,18770,0,31014,10911656,0,0,0
IDM,0,2029-12-15,3415,0,5614,17148,0,27846,10911656,0,0,0
IDM,0,2029-12-22,3188,0,5633,15689.5,0,27555,10911656,0,0,0
IDM,0,2029-12-29,2877.5,0,4902,14228,0,24172,10911656,0,0,0
IDM,0,2030-01-05,2725.5,0,4442,13571,0,21886,10911656,0,0,0
IDM,0,2030-01-12,2705,0,5299,13436,0,27094,10911656,0,0,0
IDM,0,2030-01-19,2588,0,5661,13058,0,27730,10911656,0,0,0
IDM,1,2010-10-16,1439,1308,1520,7199,6958,7380,10911656,0,0,0
IDM,1,2010-10-23,3151,2965,3712,15663.5,15131,18613,10911656,0,0,0
IDM,1,2010-10-30,3874,3637,10780,19326.5,18487,52981,10911656,0,0,0
IDM,1,2010-11-06,3968,3672,16188,19379,18291,81561,10911656,0,0,0
IDM,1,2010-11-13,4023,3455,25436,20009,17425,126791,10911656,0,0,0
IDM,1,2010-11-20,5537,3396,34566,27748.5,17378,172815,10911656,0,0,0
IDM,1,2010-11-27,9285.5,3459,38729,46263.5,17516,194104,10911656,0,0,0
IDM,1,2010-12-04,15144,3674,39858,75856,18594,198570,10911656,0,0,0
IDM,1,2010-12-11,25824.5,4058,41530,128948,20376,208734,10911656,0,0,0
IDM,1,2010-12-18,36726.5,5392,46636,183820.5,26520,233742,10911656,0,0,0
IDM,1,2010-12-25,40703,7265,46875,204092.5,36334,235001,10911656,0,0,0
IDM,1,2011-01-01,44846,11561,50294,223634,58505,250239,10911656,0,0,0
IDM,1,2011-01-08,44437,17085,49023,222327,86289,246515,10911656,0,0,0
IDM,1,2011-01-15,46839,27047,50640,234195,134665,252769,10911656,0,0,0
IDM,1,2011-01-22,46862.5,37001,48996,233278,186089,244694,10911656,0,0,0
IDM,1,2011-01-29,45923,39866,48485,230520.5,198424,240900,10911656,0,0,0
IDM,1,2011-02-05,44901.5,39539,47838,224126,197680,239017,10911656,0,0,0
IDM,1,2011-02-12,44479,37625,47364,222452.5,187770,237085,10911656,0,0,0
IDM,1,2011-02-19,43657.5,36195,48275,217380,181823,241675,10911656,0,0,0
IDM,1,2011-02-26,41732,34972,49659,209171,175228,246668,10911656,0,0,0
IDM,1,2011-03-05,39998,33493,50211,200183,168821,251454,10911656,0,0,0
IDM,1,2011-03-12,38372,32265,50039,192430.5,161582,249638,10911656,0,0,0
IDM,1,2011-03-19,36456.5,31184,48079,182751,155828,242228,10911656,0,0,0
IDM,1,2011-03-26,35039.5,30613,46523,174971,152776,230277,10911656,0,0,0
IDM,1,2011-04-02,34104,29992,43572,170513.5,151316,217198,10911656,0,0,0
IDM,1,2011-04-09,33005.5,30279,41541,165032.5,149459,206809,10911656,0,0,0
IDM,1,2011-04-16,32679,29852,39851,163632,150600,199084,10911656,0,0,0
IDM,1,2011-04-23,33330,30707,38828,165916.5,153977,193319,10911656,0,0,0
IDM,1,2011-04-30,32838,30579,36964,163569,153503,184149,10911656,0,0,0
IDM,1,2011-05-07,34271.5,32490,37747,171756,162585,188973,10911656,0,0,0
IDM,1,2011-05-14,33775.5,31678,36325,167728.5,158683,182489,10911656,0,0,0
IDM,1,2011-05-21,33124.5,31109,35195,165541.5,155157,176261,10911656,0,0,0
IDM,1,2011-05-28,37939,35971,40554,189484,180113,203407,10911656,0,0,0
IDM,1,2011-06-04,46694,43285,50580,233113.5,216604,253276,10911656,0,0,0
IDM,1,2011-06-11,56908.5,53187,63238,284792,265326,315815,10911656,0,0,0
IDM,1,2011-06-18,54692,49074,61320,272490.5,246606,306526,10911656,0,0,0
IDM,1,2011-06-25,55011.5,47838,63114,274874.5,239287,314684,10911656,0,0,0
IDM,1,2011-07-02,50947,42882,58435,255501,214899,293674,10911656,0,0,0
IDM,1,2011-07-09,45891.5,38268,53995,228871,192064,270232,10911656,0,0,0
IDM,1,2011-07-16,43195,35832,51092,216562,177684,255383,10911656,0,0,0
IDM,1,2011-07-23,40730,33511,49174,204642,166849,245418,10911656,0,0,0
IDM,1,2011-07-30,35730,29396,43178,178904,146193,217398,10911656,0,0,0
IDM,1,2011-08-06,34264,27094,41518,170972,135380,208117,10911656,0,0,0
IDM,1,2011-08-13,29546.5,23382,36207,148051.5,116823,180631,10911656,0,0,0
IDM,1,2011-08-20,26462,21221,33162,132529.5,105091,165546,10911656,0,0,0
IDM,1,2011-08-27,24369,18899,31895,121144.5,95165,157231,10911656,0,0,0
IDM,1,2011-09-03,21942.5,17282,28947,109781,85983,145412,10911656,0,0,0
IDM,1,2011-09-10,20481.5,15970,27668,102251.5,79714,138730,10911656,0,0,0
IDM,1,2011-09-17,18500.5,14263,24708,92476.5,72273,124149,10911656,0,0,0
IDM,1,2011-09-24,17266,13331,23015,86940,67911,115895,10911656,0,0,0
IDM,1,2011-10-01,16385.5,12956,21521,82278,64250,107100,10911656,0,0,0
IDM,1,2011-10-08,15221,12109,19457,76350.5,60467,97742,10911656,0,0,0
IDM,1,2011-10-15,14265,11345,17971,71411.5,57306,89895,10911656,0,0,0
IDM,1,2011-10-22,13826.5,11242,16922,68957,56264,84882,10911656,0,0,0
IDM,1,2011-10-29,12310.5,10090,14728,61154,50341,73952,10911656,0,0,0
IDM,1,2011-11-05,11091,8966,13305,55388.5,45420,66595,10911656,0,0,0
IDM,1,2011-11-12,10031.5,8031,12056,50158.5,39971,60470,10911656,0,0,0
IDM,1,2011-11-19,9230,7183,11156,46089,36087,55826,10911656,0,0,0
IDM,1,2011-11-26,8453.5,6528,10682,42280,32287,52673,10911656,0,0,0
IDM,1,2011-12-03,7740,5905,10025,38633.5,29560,49901,10911656,0,0,0
IDM,1,2011-12-10,7128,5475,9348,35564,27055,47019,10911656,0,0,0
IDM,1,2011-12-17,6475,5069,9124,32624,25229,45075,10911656,0,0,0
IDM,1,2011-12-24,6035.5,4614,8736,30182.5,23412,43180,10911656,0,0,0
IDM,1,2011-12-31,5553.5,4243,8253,27797,21493,41127,10911656,0,0,0
IDM,1,2012-01-07,5209.5,3976,8110,25902,19761,40301,10911656,0,0,0
IDM,1,2012-01-14,4819,3709,7613,24004.5,18691,37987,10911656,0,0,0
IDM,1,2012-01-21,4397.5,3532,7272,22163.5,17774,36747,10911656,0,0,0
IDM,1,2012-01-28,4096.5,3328,6787,20565.5,16799,34632,10911656,0,0,0
IDM,1,2012-02-04,3718,3110,6715,18806,15793,32667,10911656,0,0,0
IDM,1,2012-02-11,3536.5,2922,6290,17667,14335,31509,10911656,0,0,0
IDM,1,2012-02-18,3293.5,2696,5898,16431.5,13235,29287,10911656,0,0,0
IDM,1,2012-02-25,3089,2473,5552,15433.5,12116,27761,10911656,0,0,0
IDM,1,2012-03-03,2902.5,2225,5317,14508,11012,26430,10911656,0,0,0
IDM,1,2012-03-10,2691.5,2022,4837,13595.5,10198,24014,10911656,0,0,0
IDM,1,2012-03-17,2462.5,1760,4562,12471.5,8987,22046,10911656,0,0,0
IDM,1,2012-03-24,2289,1564,3944,11407,7985,19945,10911656,0,0,0
IDM,1,2012-03-31,2084.5,1408,3645,10589.5,7236,18070,10911656,0,0,0
IDM,1,2012-04-07,2001,1288,3226,9850.5,6422,16145,10911656,0,0,0
IDM,1,2012-04-14,1854.5,1179,2982,9208,5872,14667,10911656,0,0,0
IDM,1,2012-04-21,1693,1065,2687,8698.5,5162,13513,10911656,0,0,0
IDM,1,2012-04-28,1586.5,1015,2481,8039.5,4964,12473,10911656,0,0,0
IDM,1,2012-05-05,1499,945,2447,7564,4659,11937,10911656,0,0,0
IDM,1,2012-05-12,1395.5,852,2361,7086,4286,11514,10911656,0,0,0
IDM,1,2012-05-19,1326,839,2152,6627,4138,11032,10911656,0,0,0
IDM,1,2012-05-26,1269,818,2197,6274.5,3880,10626,10911656,0,0,0
IDM,1,2012-06-02,1188.5,748,2106,5894.5,3914,10256,10911656,0,0,0
IDM,1,2012-06-09,1115.5,719,1989,5620.5,3668,10011,10911656,0,0,0
IDM,1,2012-06-16,1098.5,683,2025,5459,3448,9811,10911656,0,0,0
IDM,1,2012-06-23,1075.5,692,1970,5288,3391,9587,10911656,0,0,0
IDM,1,2012-06-30,1004.5,663,1815,5023,3467,9160,10911656,0,0,0
IDM,1,2012-07-07,960,659,1732,4780.5,3534,8561,10911656,0,0,0
IDM,1,2012-07-14,969,686,1580,4708,3383,8131,10911656,0,0,0
IDM,1,2012-07-21,935,620,1800,4841.5,3217,9030,10911656,0,0,0
IDM,1,2012-07-28,911,622,1754,4513.5,3108,8903,10911656,0,0,0
IDM,1,2012-08-04,819,619,1841,4122.5,2911,9127,10911656,0,0,0
